,node_id,node_name,emb_x,emb_y,n2v_kmeans,n2v_dbscan
172,172,473,1.3990952,-1.038965,1,-1
173,173,178,2.0674505,-0.5347985,1,-1
174,174,96,1.9403335,-0.6102526,1,1
175,175,379,2.0114079,-0.55055016,1,1
176,176,331,1.8659377,-0.6634475,1,1
177,177,73,1.2176143,-1.2059736,1,1
178,178,193,1.9235224,-0.6281393,1,1
179,179,392,1.7475886,-0.8037946,1,-1
180,180,8,1.5179752,-0.9765922,1,2
181,181,378,2.5580475,-0.1509859,1,2
182,182,253,1.6291208,-0.90623033,1,2
183,183,35,1.3767267,-1.0513113,1,2
184,184,98,1.6570977,-0.87774056,1,2
185,185,48,1.0179956,-1.3274176,1,-1
186,186,266,1.8015697,-0.714255,1,-1
187,187,215,1.1119267,-1.2745545,1,-1
188,188,161,2.133366,-0.49229428,1,-1
189,189,343,2.0356576,-0.60579497,1,-1
190,190,159,1.4042802,-1.120681,1,-1
191,191,457,1.304522,-1.112687,1,-1
192,192,122,1.3942941,-1.027861,1,-1
193,193,487,-0.8228069,-8.025571,1,-1
194,194,495,-0.8097255,-7.8579025,1,-1
195,195,54,2.129275,-0.47280082,1,-1
196,196,339,1.7015877,-0.800281,1,-1
197,197,370,0.6948351,-1.652082,1,-1
198,198,169,1.6539661,-0.89717454,1,-1
199,199,388,1.4658029,-0.9998003,1,-1
200,200,385,1.919413,-0.61727357,1,-1
201,201,136,1.5360718,-0.9240006,1,-1
202,202,322,1.6137383,-0.9234116,1,-1
203,203,336,1.4342339,-1.0388855,1,-1
204,204,226,0.7651211,-1.6005718,1,-1
205,205,435,2.0987647,-0.49910742,1,-1
206,206,452,0.99026453,-1.3459935,1,-1
207,207,86,1.8661283,-0.6691355,1,-1
208,208,328,1.2608792,-1.1628873,1,-1
209,209,216,0.6368254,-1.6716012,1,-1
210,210,276,1.6512145,-0.86036515,1,-1
211,211,485,-0.7852958,-8.171026,1,-1
212,212,312,1.3313571,-1.1250083,1,-1
213,213,278,1.4419252,-1.0099808,1,-1
214,214,24,1.4261779,-0.96931994,1,-1
215,215,323,0.5997036,-1.6536348,1,-1
216,216,68,2.2899034,-0.34785447,1,-1
217,217,265,1.6027771,-0.894005,1,-1
218,218,284,0.69076395,-1.5554289,1,-1
219,219,183,2.1187332,-0.46008304,1,-1
220,220,143,2.012358,-0.5518528,1,-1
221,221,489,-0.8371326,-8.230071,1,-1
222,222,334,1.5520134,-0.8703459,1,-1
223,223,42,1.6519002,-0.81942064,1,-1
224,224,16,2.0147843,-0.58458066,1,-1
225,225,496,-1.1703997,-8.016352,1,-1
226,226,145,1.1226081,-1.275054,1,-1
227,227,185,1.5649272,-0.8844675,1,-1
228,228,90,1.5832216,-0.92631,1,-1
229,229,302,1.4722128,-0.9699861,1,-1
230,230,15,1.4230969,-1.0165906,1,-1
231,231,46,1.6877779,-0.8464209,1,-1
232,232,45,1.669922,-0.84931827,1,-1
233,233,419,1.2593192,-1.1659707,1,-1
234,234,120,1.6814119,-0.86283755,1,-1
235,235,462,1.0353321,-1.2937956,1,-1
236,236,402,1.1919637,-1.157481,1,-1
237,237,148,1.362728,-1.0359535,1,-1
238,238,310,1.43629,-1.0125096,1,-1
239,239,19,1.4947187,-0.9544275,1,-1
240,240,149,1.0053273,-1.355525,1,-1
241,241,262,2.0499878,-0.5570011,1,-1
242,242,415,1.9605392,-0.57770365,1,-1
243,243,368,1.2604097,-1.2277824,1,-1
244,244,219,1.0652778,-1.2641935,1,3
245,245,275,2.4239364,-0.3028641,1,3
246,246,268,1.1508007,-1.2686905,1,3
247,247,203,0.973261,-1.4131922,1,3
248,248,85,1.2264048,-1.1737294,1,3
249,249,410,1.8375187,-0.73633504,1,-1
250,250,492,-0.8783347,-7.9511395,0,-1
251,251,12,1.0853155,-1.2891686,0,-1
252,252,288,1.7974302,-0.6919256,0,-1
253,253,163,1.4420353,-0.9957133,0,-1
254,254,129,1.184817,-1.225029,0,-1
255,255,202,1.1291888,-1.2574476,0,-1
256,256,279,2.0931206,-0.48014736,0,4
257,257,236,1.3392143,-1.1484486,0,4
258,258,430,2.1306193,-0.460105,0,4
259,259,224,1.4845861,-1.0336885,0,4
260,260,362,2.134567,-0.4446665,0,4
261,261,44,1.8534907,-0.66529024,0,-1
262,262,317,1.6239364,-0.88121986,0,-1
263,263,84,1.4902737,-1.002262,0,-1
264,264,112,1.2860091,-1.1319124,0,-1
265,265,497,-0.9568912,-7.7041435,0,-1
266,266,39,2.0459294,-0.5970477,0,-1
267,267,228,0.94939685,-1.3984476,0,-1
268,268,75,0.91760486,-1.4087332,0,-1
269,269,212,1.024864,-1.3530014,0,-1
270,270,493,-0.9155054,-7.669953,0,-1
271,271,450,1.6263711,-0.84235746,0,-1
272,272,321,1.4629077,-1.0034105,0,-1
273,273,126,1.6397653,-0.8188126,0,-1
274,274,315,1.6337788,-0.8968045,0,-1
275,275,18,0.7842364,-1.5850165,0,-1
276,276,478,1.9711368,-0.52810365,0,-1
277,277,458,1.1720954,-1.239253,0,-1
278,278,348,2.1043344,-0.48676214,0,-1
279,279,396,1.3066471,-1.1405994,0,-1
280,280,237,1.6485035,-0.87889373,0,-1
281,281,281,2.3584437,-0.3202352,0,-1
282,282,69,1.6953996,-0.7888035,0,-1
283,283,254,1.1048317,-1.2329795,0,-1
284,284,43,1.5786225,-0.9197503,0,-1
285,285,282,1.5958409,-0.88730663,0,-1
286,286,21,1.6718278,-0.8141449,0,-1
287,287,482,0.9401999,-1.4837193,0,-1
288,288,66,0.73760974,-1.5413105,0,-1
289,289,466,1.9322785,-0.6918577,0,-1
290,290,105,0.7873628,-1.5254277,0,-1
291,291,255,0.86586654,-1.5052171,0,-1
292,292,125,1.2615529,-1.1781591,0,-1
293,293,22,1.2485688,-1.2390461,0,-1
294,294,64,0.96909016,-1.3918532,0,-1
295,295,173,1.2490711,-1.2424437,0,-1
296,296,373,1.0597067,-1.358622,0,-1
297,297,416,1.9458172,-0.64421815,0,-1
298,298,471,1.8362497,-0.72428197,0,-1
299,299,201,1.1840822,-1.2615885,0,-1
300,300,299,1.6055361,-0.89170605,0,-1
301,301,270,1.608479,-0.9187466,0,-1
302,302,250,1.2760229,-1.1103216,0,-1
303,303,420,1.9619118,-0.6251071,0,-1
304,304,34,1.5366036,-0.9659813,0,-1
305,305,417,1.7904181,-0.78908986,0,-1
306,306,491,-0.74815685,-7.581417,0,-1
307,307,174,1.5434792,-0.9233649,0,-1
308,308,427,1.4752624,-0.9548832,0,-1
309,309,397,1.1797262,-1.2172749,0,-1
310,310,382,1.5581931,-0.92824215,0,-1
311,311,313,1.4677615,-0.96828145,0,-1
312,312,467,0.7926694,-1.5270232,0,-1
313,313,294,1.4363515,-0.94817907,0,-1
314,314,191,1.6704503,-0.8665571,0,-1
315,315,10,1.6936893,-0.80352104,0,-1
316,316,103,1.1469398,-1.238579,0,-1
317,317,78,1.5878948,-0.8801803,0,-1
318,318,455,1.0115757,-1.3444498,0,-1
319,319,9,1.9104418,-0.652569,0,-1
320,320,428,1.0642864,-1.3427682,0,-1
321,321,364,1.4276751,-1.0485612,0,-1
322,322,182,1.5794536,-0.87631243,0,-1
323,323,198,1.0415448,-1.3985133,0,-1
324,324,439,1.1418649,-1.2612951,0,-1
325,325,5,1.66999,-0.80999744,0,-1
326,326,374,1.3891009,-1.0866382,0,-1
327,327,414,2.391825,-0.2706659,0,-1
328,328,239,1.9373238,-0.5985088,0,-1
329,329,443,1.9840432,-0.5847264,0,-1
330,330,248,1.1981847,-1.1790588,0,5
331,331,477,1.539215,-0.96862465,0,5
332,332,140,1.1164551,-1.2653035,0,5
333,333,114,0.8673149,-1.4473152,0,5
334,334,350,1.1358777,-1.2374206,0,5
335,335,257,1.91747,-0.6527151,0,5
336,336,459,1.0925558,-1.3316417,0,5
337,337,95,1.5354804,-0.89908165,0,5
338,338,456,1.1008444,-1.2564095,0,5
339,339,2,1.2212594,-1.1936204,0,-1
340,340,141,2.0968244,-0.502361,0,-1
341,341,355,1.2732742,-1.1352816,0,-1
342,342,465,2.0949082,-0.4851199,0,-1
343,343,494,-0.9344293,-7.7149367,0,-1
344,344,347,1.1262506,-1.2384543,0,-1
345,345,498,-0.8368799,-7.6028285,0,-1
346,346,164,1.7554111,-0.77217174,0,-1
347,347,438,1.787205,-0.7992309,0,-1
348,348,29,1.239399,-1.1091553,0,-1
349,349,225,1.5838306,-0.92878115,0,-1
350,350,296,1.2996696,-1.1794137,0,-1
351,351,67,1.9272643,-0.61469656,0,-1
352,352,28,2.1851878,-0.42529684,0,-1
353,353,329,1.7528826,-0.71791255,0,-1
354,354,97,0.93783504,-1.4794023,0,-1
355,355,346,1.2584125,-1.2231841,0,-1
356,356,444,1.5772283,-0.9572406,0,-1
357,357,116,1.5615071,-0.9103351,0,-1
358,358,100,1.3483493,-1.14524,0,-1
359,359,260,1.0038012,-1.3845136,0,-1
360,360,241,1.7700783,-0.7273045,0,-1
361,361,267,0.7785929,-1.6444024,0,-1
362,362,411,1.111931,-1.2898884,0,-1
363,363,117,1.4264337,-0.9892439,0,-1
364,364,436,1.2609267,-1.2016652,0,-1
365,365,186,1.8732377,-0.67889845,0,-1
366,366,11,1.6861643,-0.7789695,0,-1
367,367,442,2.1501508,-0.45390588,0,-1
368,368,391,1.8789434,-0.67734843,0,-1
369,369,197,1.3774414,-1.0731605,0,-1
370,370,89,1.2542351,-1.2413858,0,-1
371,371,151,1.5945089,-0.9154953,0,-1
372,372,251,1.6527303,-0.8300976,0,-1
373,373,389,0.8927325,-1.4483991,0,-1
374,374,319,1.1411637,-1.2421995,0,-1
375,375,401,1.004328,-1.3532884,0,-1
376,376,26,2.292927,-0.33184236,0,-1
377,377,244,1.6322726,-0.8883477,0,-1
378,378,293,1.1372901,-1.2400372,0,-1
379,379,356,1.6956648,-0.7859457,0,-1
380,380,59,1.2687978,-1.1791314,0,-1
381,381,412,0.56809694,-1.7450882,0,-1
382,382,79,1.4514084,-0.9982142,0,-1
383,383,115,1.071276,-1.3713303,0,-1
384,384,451,0.80453664,-1.5287162,0,-1
385,385,206,1.0459068,-1.3503454,0,-1
386,386,325,1.6510808,-0.82577485,0,-1
387,387,176,1.6733525,-0.8370462,0,6
388,388,229,1.3748051,-1.0136694,0,6
389,389,398,1.6892374,-0.77742577,0,6
390,390,365,1.0366068,-1.332197,0,6
391,391,142,1.6636629,-0.77528125,0,6
392,392,138,0.96315855,-1.4268303,0,-1
393,393,6,0.911274,-1.4366194,0,-1
394,394,479,1.3403927,-1.1694837,0,-1
395,395,309,0.14127871,-2.09089,0,-1
396,396,446,2.2404435,-0.44040433,0,-1
397,397,421,1.2039932,-1.2264017,0,-1
398,398,475,1.0000647,-1.4065468,0,-1
399,399,179,1.333323,-1.1199249,0,-1
400,400,107,1.5142887,-1.00682,0,-1
401,401,58,0.85547805,-1.4560261,0,-1
402,402,20,1.0368475,-1.3739723,0,-1
403,403,128,1.8310016,-0.7248379,0,-1
404,404,62,1.6594546,-0.8525258,0,-1
405,405,320,1.7389666,-0.79615724,0,-1
406,406,470,1.1131734,-1.2576089,0,-1
407,407,135,1.0724227,-1.296073,0,-1
408,408,380,1.321046,-1.104901,0,-1
409,409,194,1.5396049,-0.9142191,0,-1
410,410,449,1.5056157,-0.95155287,0,-1
411,411,344,0.40715852,-1.826012,0,-1
412,412,290,1.1272773,-1.291547,0,-1
413,413,118,1.6318462,-0.8820872,0,-1
414,414,490,-1.0062908,-7.097301,0,-1
415,415,432,1.1979332,-1.2407858,0,-1
416,416,480,1.1906792,-1.2338415,0,-1
417,417,326,0.9610318,-1.3657417,0,-1
418,418,53,1.753325,-0.7475903,0,-1
419,419,280,1.6944051,-0.85060537,0,-1
420,420,354,1.074067,-1.3162253,0,7
421,421,38,0.91284764,-1.4413599,0,7
422,422,88,1.1098031,-1.3238772,0,7
423,423,207,2.0256195,-0.535248,0,7
424,424,247,1.0055084,-1.358661,0,7
425,425,37,0.98443043,-1.3852404,0,-1
426,426,358,1.6853399,-0.7532545,0,-1
427,427,127,1.1455544,-1.2404035,0,-1
428,428,289,1.4228958,-1.066702,0,-1
429,429,377,2.003344,-0.573926,0,-1
430,430,214,1.5443468,-0.8936431,0,-1
431,431,190,1.6836241,-0.869331,0,-1
432,432,172,1.690927,-0.7637872,0,-1
433,433,61,1.4194571,-1.0143108,0,-1
434,434,256,1.4840409,-0.9812367,0,-1
435,435,71,1.144747,-1.2370318,0,-1
436,436,454,1.0173845,-1.4294608,0,-1
437,437,264,2.2939775,-0.29789996,0,-1
438,438,146,1.3517842,-1.1438832,0,-1
439,439,433,1.6407764,-0.81813383,0,-1
440,440,340,1.1817706,-1.1850393,0,-1
441,441,208,0.716913,-1.6190319,0,-1
442,442,55,0.99936736,-1.3926855,0,-1
443,443,298,1.3690822,-1.0553828,0,-1
444,444,357,1.1469598,-1.2479327,0,-1
445,445,119,2.047089,-0.5834111,0,-1
446,446,440,0.6528706,-1.681749,0,-1
447,447,261,2.048917,-0.49364543,0,-1
448,448,259,1.2168857,-1.1682757,0,-1
449,449,175,1.4030735,-1.0769548,0,-1
450,450,271,1.7081257,-0.73970044,0,-1
451,451,437,1.7509289,-0.7593286,0,-1
452,452,27,1.282175,-1.1713603,0,-1
453,453,393,1.4546803,-0.9375795,0,-1
454,454,453,1.026176,-1.3691183,0,-1
455,455,165,1.7129158,-0.8086351,0,-1
456,456,371,1.0720837,-1.3159529,0,-1
457,457,383,1.8608729,-0.6599067,0,-1
458,458,306,1.7106818,-0.77129745,0,-1
459,459,245,1.7746384,-0.75724435,0,-1
460,460,93,1.122061,-1.3167655,0,8
461,461,81,1.4358622,-1.0457377,0,8
462,462,123,1.0827405,-1.2089288,0,8
463,463,0,1.5347128,-0.9244738,0,8
464,464,376,1.221149,-1.1820211,0,8
465,465,460,2.0890598,-0.5075562,0,8
466,466,429,1.2928779,-1.1906744,0,8
467,467,431,1.5208739,-0.93890667,0,-1
468,468,476,1.4804372,-0.9704908,0,-1
469,469,277,1.5836365,-0.9056006,0,-1
470,470,94,1.2376379,-1.1453682,0,-1
471,471,91,0.6835246,-1.665859,0,-1
472,472,285,1.0985987,-1.3703912,0,-1
473,473,408,1.5625148,-0.9581979,0,-1
474,474,300,1.0318996,-1.3945299,0,-1
475,475,99,0.90296584,-1.4514244,0,-1
476,476,17,1.3353674,-1.1443257,0,-1
477,477,168,1.4012791,-0.9924097,0,-1
478,478,227,1.2630454,-1.195765,0,-1
479,479,360,1.3766962,-1.1150639,0,-1
480,480,156,0.8552503,-1.4626162,0,-1
481,481,51,1.6294503,-0.8505734,0,-1
482,482,157,1.5811439,-0.8919165,0,-1
483,483,160,1.0985376,-1.2640333,0,-1
484,484,170,1.3425738,-1.0627325,0,-1
485,485,330,1.374262,-1.0265515,0,-1
486,486,314,1.200597,-1.2027693,0,-1
487,487,130,0.69704187,-1.6297982,0,-1
488,488,469,1.6834801,-0.7967994,0,-1
489,489,31,1.8891833,-0.7052403,0,-1
490,490,235,0.9316746,-1.4067214,0,-1
491,491,199,1.4649076,-1.0184298,0,-1
492,492,434,1.2710655,-1.1598244,0,-1
493,493,463,1.7584517,-0.7204073,0,-1
494,494,101,1.0521209,-1.34326,0,9
495,495,72,1.0318171,-1.4052395,0,9
496,496,50,0.9719436,-1.3886963,0,9
497,497,33,0.971026,-1.3218489,0,9
498,498,405,0.97517115,-1.4005121,0,9
499,499,150,1.3048395,-1.1010419,0,-1
